ID,Lat,Lon,AverageAnom,scaledAvg
164700,40.0,-82.0833,-0.694492981909091,-69.4492981909091
164816,41.2833,-84.3833,-0.4816386595909092,-48.16386595909092
165078,39.6253,-83.2128,0.12087359518181816,12.087359518181815
165266,39.9061,-84.2186,-0.3662738427727273,-36.62738427727273
165522,40.3667,-81.8,-0.535058193,-53.5058193
165620,41.9833,-80.5667,-0.6553648266818183,-65.53648266818183
166244,39.9914,-82.8808,-0.4557891807272727,-45.57891807272727
166305,40.8833,-80.6833,-0.2596761739090909,-25.96761739090909
166324,41.405,-81.8528,-0.28691571659090903,-28.691571659090904
166394,39.6106,-82.9547,-0.07954800254545452,-7.954800254545452
166582,39.1,-84.5167,-0.13174135736363637,-13.174135736363638
166660,41.0517,-81.9361,-0.20264100631818185,-20.264100631818184
166664,38.7983,-84.1731,-0.03224191077272726,-3.2241910772727262
166978,39.3744,-83.0036,-0.14735158599999998,-14.735158599999998
167738,40.74,-82.3569,-0.3553218720454545,-35.53218720454545
167932,40.3,-82.65,-0.5076950060454547,-50.76950060454547
168067,40.7667,-81.3833,-0.505582389909091,-50.558238990909096
168440,40.0167,-81.5833,-0.36453839154545464,-36.45383915454546
168539,41.4667,-81.1667,-0.20862756581818181,-20.862756581818182
169357,41.4619,-84.5272,-0.1781548120454546,-17.81548120454546
169803,41.0333,-81.0167,0.12093892231818186,12.093892231818186
170100,40.6333,-81.5667,-0.2179114038181818,-21.79114038181818
170200,40.955,-81.1169,-0.32338387672727276,-32.33838767272728
170275,41.15,-81.5667,-0.24292725931818185,-24.292725931818186
171472,47.1603,-100.7892,-0.5110213545909091,-51.10213545909092
172700,46.0233,-101.5664,-0.19735467245454544,-19.735467245454544
172878,47.8333,-99.1167,-0.26593558950000007,-26.593558950000006
173250,48.945,-98.9947,-0.037913353090909145,-3.7913353090909143
173353,47.4981,-101.375,-0.1273803424545455,-12.73803424545455
173944,46.8886,-102.3192,-0.1073777804545455,-10.73777804545455
174086,48.9711,-97.2417,-0.201333437,-20.1333437
175304,49.0,-102.2667,-0.22024813654545455,-22.024813654545454
175347,46.3719,-102.3164,-0.2780978213636363,-27.80978213636363
176430,46.7006,-98.5839,-0.19650778190909088,-19.650778190909087
176905,48.1803,-101.2964,-0.40279434390909097,-40.279434390909095
179593,47.3333,-99.0333,-0.30597174759090917,-30.59717475909092
180015,48.5969,-102.9283,-0.4539605241363637,-45.39605241363637
180470,48.7,-100.7,-0.23666328081818175,-23.666328081818175
180700,46.9258,-98.6692,-0.5481311548181819,-54.81311548181819
180705,47.35,-100.0167,-0.5481311548181819,-54.81311548181819
181530,46.25,-102.6833,-0.1786477501818182,-17.86477501818182
181995,45.9925,-102.6442,-0.45050936745454534,-45.050936745454536
183795,47.9217,-97.0981,-0.6069702319545456,-60.697023195454555
184030,47.9428,-97.1839,-0.44590361863636363,-44.59036186363636
185201,46.9253,-96.8111,-0.30733292872727275,-30.733292872727276
186408,46.3694,-98.7661,-0.6069702319545456,-60.697023195454555
186844,46.8911,-102.8111,-0.4627785859545455,-46.27785859545455
189030,46.7994,-102.7972,-0.3301563001818182,-33.01563001818182
190408,48.1069,-98.8417,-0.43739363063636366,-43.73936306363637
190510,46.8661,-99.7492,-0.33209748395454536,-33.20974839545453
190666,48.8628,-97.7014,-0.33748094331818185,-33.74809433181819
190770,47.5089,-99.1211,-0.7066684555909091,-70.6668455590909
190840,46.3797,-100.9408,-0.3282721408636364,-32.82721408636364
190998,46.1825,-103.4061,-0.2169296458636364,-21.69296458636364
192107,46.7825,-100.7572,-0.26425988100000003,-26.4259881
192501,47.9197,-100.5669,-0.48328887300000006,-48.328887300000005
193821,48.9975,-103.4878,-0.2006036016363636,-20.06036016363636
193985,36.1306,-80.5481,-0.16124244422727274,-16.124244422727273
194875,35.6939,-77.9456,-0.10964412486363638,-10.964412486363639
195159,34.2683,-77.9061,-0.3843955809090907,-38.439558090909074
195251,36.4333,-77.6,-0.10999235454545456,-10.999235454545456
196322,35.6167,-83.2,-0.3115770206818181,-31.15770206818181
196681,35.2667,-81.55,-0.6477735630454546,-64.77735630454546
196783,36.4783,-77.6717,-0.34683432977272727,-34.68343297727273
199923,35.7944,-78.6989,-0.23594352736363639,-23.59435273636364
200098,35.8706,-78.7864,-0.4700974671363635,-47.00974671363635
200128,35.1739,-79.0089,-0.36030173277272737,-36.03017327727274
200164,36.0731,-80.9775,-0.2748929829090909,-27.48929829090909
200230,35.7,-82.3333,-0.28328407586363635,-28.328407586363635
200485,35.4117,-80.4308,-0.3621558925454545,-36.21558925454545
200632,34.7333,-76.7333,-0.1316315903636363,-13.16315903636363
200662,35.6,-80.8333,-0.47841755599999997,-47.8417556
200735,35.8167,-82.95,-0.4011841379090908,-40.11841379090908
200766,35.8458,-80.2597,-0.30740689104545454,-30.740689104545453
201088,34.7508,-79.4664,-0.3444402163181818,-34.44402163181818
201133,35.4206,-82.1881,-0.05838097568181821,-5.838097568181821
201486,36.0167,-75.6667,-0.18632797145454544,-18.632797145454543
201492,35.2333,-76.6,-0.5943898485909088,-59.43898485909088
201675,36.5631,-81.5039,-0.2729492502727274,-27.294925027272736
201680,35.3,-82.9167,-0.35807685799999994,-35.807685799999994
201704,36.0975,-79.9436,-0.4345348965454546,-43.45348965454546
201780,35.0583,-78.8583,-0.43116700995454554,-43.11670099545456
202094,34.6267,-78.5783,-0.48646205704545475,-48.64620570454547
202102,36.3097,-76.205,-0.6890673642727274,-68.90673642727275
202103,36.4742,-79.7433,-0.27870750990909093,-27.870750990909094
202395,36.4119,-80.7192,-0.4972796539545455,-49.72796539545455
202784,36.3,-80.4,-0.23141139827272725,-23.141139827272724
202846,35.2225,-80.9542,-0.3762850052727273,-37.62850052727273
203170,35.6167,-83.1,-0.21166702886363636,-21.166702886363638
203295,35.2322,-75.6225,-0.16262001513636357,-16.262001513636356
203333,36.1278,-79.4069,-0.34452185618181824,-34.45218561818182
203516,35.4333,-83.45,-0.40669920672727267,-40.669920672727265
203551,36.0694,-81.3517,-0.13296136345454548,-13.29613634545455
203936,35.35,-82.3667,-0.610447317636364,-61.04473176363639
203947,35.4592,-80.1828,-0.37562295681818186,-37.562295681818185
204090,35.4358,-82.5392,-0.40110389059090923,-40.11038905909092
204150,41.2664,-73.7975,-0.3201976065,-32.01976065
204239,41.0167,-73.85,-0.34014093359090913,-34.014093359090914
204244,42.35,-75.9667,-0.3278599266818182,-32.78599266818182
204320,41.0167,-73.7333,-0.3001711583181818,-30.01711583181818
204328,42.1172,-77.9475,-0.236817142090909,-23.681714209090902
204641,43.9761,-75.8753,-0.3590680799545454,-35.90680799545454
204954,44.1481,-74.9003,0.06396242986363641,6.396242986363641
205178,42.7417,-78.5097,-0.48400451104545444,-48.400451104545446
205452,43.0044,-77.4472,-0.3927812727727274,-39.27812727727274
205567,40.8706,-72.8914,0.11788419118181817,11.788419118181817
205816,42.9464,-74.2886,0.1307919046363636,13.079190463636358
206215,43.85,-73.4167,-0.14639115354545454,-14.639115354545455
206300,42.2,-77.3333,0.03561377322727277,3.561377322727277
206658,42.1833,-74.15,-0.5077110791363636,-50.77110791363636
207366,43.1092,-76.1033,-0.3217728950454544,-32.17728950454544
207419,43.8389,-76.2675,-0.13182089245454554,-13.182089245454554
207828,43.9,-75.0367,-0.08242460668181822,-8.242460668181822
207880,42.7167,-78.6,-0.26430435595454543,-26.430435595454544
208293,42.0124,-74.4159,-0.26602108800000007,-26.602108800000007
208417,42.9461,-76.4314,-0.3806644129999999,-38.066441299999994
208443,40.9586,-73.1047,-0.3292556180454545,-32.92556180454545
208559,42.8,-73.9167,-0.31078683881818187,-31.078683881818186
209218,40.9833,-73.8,-0.26192345331818184,-26.192345331818185
210112,43.0333,-73.8167,-0.7711375161363637,-77.11375161363637
210157,42.1506,-78.7203,-0.5703601061363637,-57.036010613636364
210746,42.1581,-78.7217,-0.2764034230454545,-27.640342304545452
210754,43.1167,-77.6767,-0.6240117896363635,-62.40117896363635
210973,40.9619,-72.7158,-0.29413386072727277,-29.413386072727278
211107,41.8847,-73.8686,-0.43140207290909094,-43.140207290909096
211227,42.3281,-74.4422,-0.4914686497272727,-49.14686497272727
211263,41.7167,-73.9333,-0.4545579711363637,-45.45579711363637
211812,41.7267,-73.92,-0.6526318565454546,-65.26318565454547
211857,40.95,-73.0667,-0.7819530905000002,-78.19530905000002
212166,42.6167,-75.6,-0.6976364345,-69.76364345
212248,41.1314,-73.7758,-0.49263152354545453,-49.263152354545454
212543,43.4614,-74.5231,-0.4519263286818182,-45.19263286818182
212964,42.8667,-77.9833,-0.541408491818182,-54.1408491818182
213202,43.4617,-76.4928,-0.14633197454545457,-14.633197454545458
213296,43.7025,-74.9839,-0.442267523,-44.2267523
213417,41.5,-74.65,-0.16968297699999998,-16.968297699999997
213587,40.6333,-74.1167,-0.2675235240454546,-26.75235240454546
213793,40.7792,-73.88,-0.3363710275909091,-33.63710275909091
213863,40.85,-73.9167,-0.30477788845454545,-30.477788845454544
213962,40.6386,-73.7622,-0.332744772409091,-33.2744772409091
214026,40.7889,-73.9669,-0.2041258677272727,-20.41258677272727
214453,42.2411,-76.1728,-0.6952202880909092,-69.52202880909091
214652,40.9,-73.8333,-0.7044081494999997,-70.44081494999998
214721,42.45,-76.3667,-0.39079028481818184,-39.079028481818185
214793,42.7314,-77.9053,-0.6948497659545455,-69.48497659545455
214937,41.6167,-74.8167,-0.4430205489545454,-44.30205489545454
215298,41.95,-73.5167,-0.5944155315909092,-59.44155315909092
215987,44.9358,-74.8458,-0.36954930509090905,-36.95493050909091
216166,42.9833,-76.3833,-0.5413731030909091,-54.137310309090914
216228,43.7975,-75.4817,-0.5544181902272727,-55.441819022727266
216612,40.9333,-73.75,-0.8092108956363635,-80.92108956363634
216795,44.2444,-73.9855,-0.5133126176363636,-51.33126176363636
217004,42.4167,-74.8,-0.9156266448181818,-91.56266448181817
217184,42.1183,-79.1525,-0.7506253943181815,-75.06253943181815
217294,42.45,-76.45,-0.4875785616818181,-48.75785616818181
217460,43.755,-74.2692,-0.6781349674545454,-67.81349674545454
217602,42.25,-73.8,-0.6975913878636363,-69.75913878636362
217917,42.35,-77.7,-0.6030534324545453,-60.30534324545454
217941,42.2333,-77.05,-0.6917959801363637,-69.17959801363637
218235,43.3117,-74.2478,-0.6429174837272729,-64.29174837272728
218323,42.8778,-77.0303,-0.5946962246818182,-59.46962246818182
218543,42.4494,-79.2286,-0.4790053991818182,-47.90053991818182
218679,41.7167,-74.4,-0.7110383591363637,-71.10383591363637
218947,42.7669,-75.2344,-0.6226828916363636,-62.26828916363636
219170,42.6833,-75.25,-0.5896867863181817,-58.96867863181817
220021,42.3333,-75.2333,-0.20886980322727278,-20.88698032272728
220237,42.9,-77.4333,-0.23557667813636368,-23.557667813636368
220797,41.0072,-73.8344,-0.19596605459090907,-19.596605459090906
220955,42.4667,-74.8,-0.20324699400000001,-20.3246994
221389,41.0167,-72.5,-0.5554673858636364,-55.546738586363645
221707,42.1667,-75.4,-0.14483842781818176,-14.483842781818176
221743,42.95,-76.7333,-0.09046140218181829,-9.04614021818183
221852,41.4333,-73.6833,-0.05184895322727268,-5.184895322727268
221900,44.5772,-75.1097,-0.08753663427272725,-8.753663427272725
221962,42.9408,-78.7358,-0.3176106457272727,-31.76106457272727
222281,40.7833,-73.25,-0.48195812259090903,-48.1958122590909
222896,43.4394,-75.3711,-0.4714618881363636,-47.14618881363636
223107,42.1225,-78.2064,-0.30972946686363634,-30.972946686363635
223614,42.2078,-75.9814,-0.27961663704545464,-27.961663704545465
223645,43.0303,-78.1692,-0.06237867104545454,-6.237867104545454
223650,42.7333,-76.65,-0.06237867104545454,-6.237867104545454
224001,42.2667,-76.6333,-0.44357961399999996,-44.35796139999999
224265,42.6461,-73.7472,-0.24055325022727272,-24.055325022727274
224472,42.7431,-73.8092,-0.44577558922727273,-44.57755892272727
224966,35.1,-108.7833,-0.030968888409090924,-3.0968888409090924
225062,32.7817,-106.1747,-0.11671282890909089,-11.671282890909088
225247,33.2833,-104.6167,-0.3954126647272727,-39.54126647272727
225361,35.2,-103.6833,0.31633860590909085,31.633860590909084
225704,35.1672,-105.9608,-0.6450648631818182,-64.50648631818183
225776,36.3661,-104.5936,-0.43320642313636354,-43.320642313636355
226400,35.6194,-105.9753,-0.2881628065,-28.81628065
226718,35.0833,-107.6,-0.3092725150454545,-30.92725150454545
226721,32.8,-105.5667,-0.40874819340909085,-40.874819340909085
226811,33.4,-104.5333,-0.3897295422272728,-38.97295422272728
227132,31.8333,-109.0333,-0.3321044105454545,-33.21044105454545
227276,33.75,-107.2167,-0.6113696508181818,-61.13696508181818
227467,36.1833,-106.95,-0.3425109823636363,-34.25109823636363
227592,36.75,-104.5,-0.13963630868181823,-13.963630868181824
227714,34.15,-105.0,-0.37291363031818175,-37.29136303181818
227815,34.4167,-105.8833,-0.17015741613636365,-17.015741613636365
227820,32.3789,-106.0911,-0.22394004263636366,-22.394004263636365
229003,36.2,-105.0667,-0.4408865875454545,-44.08865875454545
229048,35.1667,-107.0167,-0.5581007068181818,-55.81007068181818
229079,32.9325,-108.0142,-0.291514235909091,-29.151423590909097
229216,35.0333,-107.4,0.0182744368636364,1.82744368636364
229617,32.6167,-106.7333,-0.4859097108181818,-48.59097108181818
229860,35.3833,-106.5333,0.08796381577272726,8.796381577272726
230022,32.8167,-104.7333,-0.0737900762272728,-7.379007622727279
230088,33.3803,-105.2544,-0.28633735995454557,-28.633735995454558
230127,32.9236,-107.5628,-0.2769544768636363,-27.69544768636363
230151,32.7939,-108.1517,-0.3502134159090909,-35.02134159090909
230539,32.4333,-107.4833,-0.4882127918636364,-48.82127918636364
231156,36.7,-108.25,-0.24637400749999994,-24.637400749999994
231283,36.6,-106.7333,0.03146383386363633,3.1463833863636332
231383,36.3908,-105.2628,-0.5572490460000001,-55.724904600000016
231640,34.4667,-105.4,-0.4903116425454547,-49.031164254545466
231674,35.1833,-105.05,-0.3957448222727272,-39.574482227272725
231790,32.25,-107.7333,-0.049497332954545475,-4.949733295454547
231791,36.0106,-106.9683,-0.11223313554545457,-11.223313554545458
232318,35.6833,-108.15,-0.41297043459090915,-41.297043459090915
232547,33.5167,-103.3333,-0.3990240121818181,-39.90240121818181
232568,35.4072,-104.1906,-0.44788408413636366,-44.78840841363637
232809,31.8333,-107.6333,-0.5509206790454546,-55.09206790454546
233079,35.6414,-106.3322,-0.1786414692727273,-17.86414692727273
233219,34.3667,-103.2,-0.26436665318181823,-26.436665318181824
233300,36.45,-103.15,-0.15791043918181816,-15.791043918181815
233369,33.9,-105.0,-0.26697752322727275,-26.697752322727275
233601,33.6308,-105.8964,-0.22991169204545445,-22.991169204545443
233641,32.4306,-104.2456,-0.1290977706363636,-12.90977706363636
233835,33.35,-103.6333,-0.5240128779545455,-52.40128779545456
233849,32.9,-107.3,-0.3755813071818181,-37.55813071818181
233940,33.7667,-106.9,-0.2490824640909092,-24.90824640909092
233999,35.1,-108.7833,-0.13590420027272732,-13.590420027272732
234271,35.1567,-106.7296,-0.36929825754545453,-36.929825754545455
234273,35.3333,-106.5333,-0.4013927296363635,-40.13927296363635
234301,35.1906,-106.4956,-0.5995541698636364,-59.955416986363645
234379,35.1506,-106.5717,-0.2396035231363636,-23.96035231363636
234549,33.4167,-108.1167,-0.29290014936363634,-29.290014936363633
234694,34.075,-107.6211,-0.29219817372727275,-29.219817372727274
234825,32.7747,-104.3881,-0.44017692281818166,-44.017692281818164
234978,31.9378,-108.7686,0.02324966790909094,2.324966790909094
235027,35.0422,-106.6064,-0.40664436000000015,-40.664436000000016
235121,32.9183,-105.9467,-0.14040287072727275,-14.040287072727276
235130,36.2333,-106.4333,-0.4779534706818182,-47.79534706818182
235207,40.2378,-74.5861,-0.25388120068181813,-25.388120068181813
235298,40.6622,-74.4164,-0.23525387836363637,-23.525387836363638
235307,41.0444,-74.2933,-0.46157824322727276,-46.15782432272727
235415,40.2714,-74.7919,-0.12108445331818181,-12.108445331818182
235562,40.6964,-74.3364,-0.3556673667727272,-35.56673667727272
235671,40.6006,-74.2569,-0.18564680149999993,-18.564680149999994
235754,40.9611,-74.0158,-0.028505669636363615,-2.8505669636363615
235834,40.4719,-74.4364,-0.6895034504999997,-68.95034504999997
235987,40.7158,-74.1694,-0.4261152022272727,-42.61152022272727
236402,39.9883,-74.8047,-0.20243126718181823,-20.243126718181824
236438,39.4,-75.05,-0.22975146977272728,-22.97514697727273
236460,40.8858,-74.2261,-0.34745918545454546,-34.74591854545454
236563,39.7358,-75.0953,-0.5816824127272726,-58.16824127272726
236633,38.9536,-74.9358,-0.04845346813636366,-4.845346813636366
236777,39.4494,-74.5672,-0.5091432154545456,-50.914321545454555
237114,42.7667,-72.3667,-0.0358825946818182,-3.5882594681818203
237122,43.0847,-71.7383,-0.6983853104090908,-69.83853104090907
237130,43.9097,-71.8878,-0.30641792859090916,-30.641792859090916
237214,42.9967,-72.3128,-0.5611968803636365,-56.11968803636365
237263,45.0467,-71.3836,-0.3952523059090909,-39.52523059090909
237265,44.2574,-71.2538,-0.35975593368181813,-35.97559336818181
237435,42.9453,-72.2369,-0.3210571220454545,-32.10571220454545
237452,44.75,-71.6303,-0.3633666478181818,-36.33666478181818
237455,42.7914,-71.4736,-0.36964090227272717,-36.96409022727272
237506,44.2698,-71.3037,-0.5223035721818181,-52.23035721818181
237813,42.8942,-71.9842,-0.4529851883181817,-45.29851883181817
237960,43.7033,-72.2847,-0.4653435296363636,-46.53435296363636
237967,44.7889,-71.1231,-0.788041643909091,-78.80416439090911
238003,43.15,-70.95,-0.28521914890909095,-28.521914890909095
238051,43.0908,-71.8678,-0.17554249463636362,-17.554249463636364
238063,43.3167,-71.7167,-0.2076130790909092,-20.76130790909092
238171,44.1511,-71.9681,-0.5167400115,-51.67400115
238289,39.0,-119.1667,-0.9724761028636365,-97.24761028636365
238444,40.9667,-117.7167,-0.11133446722727282,-11.133446722727282
238498,41.1006,-114.9736,-0.46968706227272733,-46.96870622727273
238524,38.75,-119.3667,-0.007427339499999922,-0.7427339499999922
238609,39.6911,-119.2903,-0.47471740822727265,-47.47174082272726
238620,39.0747,-119.1189,-0.3619343225,-36.19343225
238700,38.0603,-117.0872,-0.06885730445454545,-6.885730445454545
238746,38.4236,-115.0228,-0.15078487813636368,-15.078487813636368
238754,39.0403,-116.1989,-0.3222711282272728,-32.22711282272728
238827,38.7839,-117.1742,-0.004441209545454522,-0.44412095454545214
238880,38.8822,-119.3511,-0.20408389077272737,-20.408389077272737
250050,40.9,-115.3167,-0.47130446822727273,-47.13044682272727
250180,35.4661,-114.9217,-0.4203614838181818,-42.03614838181818
250245,38.45,-116.1667,-0.4212093198181818,-42.12093198181818
250260,37.2692,-115.1197,-0.3114545283636364,-31.145452836363642
250385,41.95,-116.1,-0.3412218431363638,-34.122184313636374
250580,39.3422,-119.8636,-0.03499889431818188,-3.499889431818188
250622,37.9667,-118.3167,-0.2294756627272726,-22.94756627272726
250777,38.9547,-119.7758,-0.5184793955454545,-51.847939554545455
250865,36.6167,-114.4833,-0.6958633771363635,-69.58633771363635
251200,41.5172,-118.7192,-0.4504519179545455,-45.04519179545455
251345,36.0833,-115.1667,-0.5093107779090911,-50.93107779090911
251450,40.45,-115.65,-0.7135279985,-71.35279985
251575,38.55,-118.6667,-0.43818028395454545,-43.81802839545455
252010,40.825,-115.7917,-0.38559907522727277,-38.55990752272728
252100,39.3,-117.8833,-0.45218559563636357,-45.218559563636354
252205,41.7706,-114.7528,-0.8729008976363638,-87.29008976363637
252225,38.3833,-116.2167,-0.5667032272272727,-56.67032272272727
252442,36.995,-116.7183,-0.5696573388181818,-56.96573388181818
252655,40.6167,-116.8667,-0.5049183770454546,-50.49183770454546
253037,39.4961,-117.0719,-0.24812366968181812,-24.812366968181813
253185,40.9167,-96.2333,-0.2244051881818182,-22.440518818181822
253395,40.8639,-96.1414,-0.7653815860909089,-76.53815860909089
253469,42.55,-98.2,-0.537049998318182,-53.7049998318182
253595,41.9792,-100.5747,-0.33862230113636366,-33.862230113636365
253620,41.6031,-98.3483,-0.48309171131818185,-48.30917113181818
253735,41.1,-102.9833,-0.32429071877272736,-32.42907187727273
253803,41.6678,-96.6689,-0.5564044198636363,-55.64044198636363
254795,41.8706,-103.5931,-0.38295955277272725,-38.295955277272725
255040,42.0667,-96.5,-0.6880456596818182,-68.80456596818182
255112,42.1958,-97.5206,-0.5560871423636363,-55.60871423636363
255312,42.1153,-96.7058,-0.4021683840909091,-40.21683840909091
255362,40.0667,-96.0833,-0.7503082914545455,-75.03082914545455
256065,41.4953,-102.1844,-0.3452173793181818,-34.52173793181818
256260,42.4594,-98.6564,-0.5184793955454545,-51.847939554545455
256290,41.3536,-96.0233,-0.11292810922727266,-11.292810922727266
256386,41.1214,-100.6694,-0.3988214861363637,-39.88214861363637
256575,41.1431,-96.4808,-0.36521388290909085,-36.52138829090909
256630,40.2156,-100.6294,-0.4574095610454545,-45.74095610454545
256720,41.2628,-96.6581,-0.26369858990909106,-26.369858990909105
257305,42.8294,-98.4583,-0.5475837630454545,-54.75837630454545
257665,40.8333,-96.7333,-0.6237770179090908,-62.37770179090908
257685,41.6733,-96.2164,-0.8326424872272727,-83.26424872272727
257835,40.175,-97.5903,-0.29299015945454543,-29.299015945454542
258025,42.6544,-104.0467,0.033520359545454556,3.3520359545454554
258510,40.0892,-99.2133,-0.4231661969999999,-42.31661969999999
258836,41.13,-96.1989,-0.2613961422272728,-26.139614222727282
259090,40.9611,-98.3136,-0.5530249756818183,-55.30249756818183
259095,41.4514,-97.7644,-0.717234437590909,-71.7234437590909
260507,40.0967,-98.9456,-0.4634302734545454,-46.34302734545454
260691,40.6997,-99.38,-0.05165554386363636,-5.165554386363636
260718,40.7261,-96.0275,-0.3040623216818182,-30.40623216818182
260961,40.1164,-95.7567,-0.5759105169545456,-57.59105169545457
261905,41.2492,-97.1328,-0.3371224011818182,-33.71224011818182
262477,40.6742,-100.4936,-0.3564407767727273,-35.644077677272726
262573,41.7103,-97.3697,-0.30691095345454544,-30.691095345454546
263515,42.8083,-103.0533,-0.4105688495909092,-41.05688495909092
264086,40.6944,-99.7008,-0.46356874659090913,-46.35687465909091
264436,41.7769,-99.1433,-0.06118992922727266,-6.118992922727267
264527,41.4083,-99.675,-0.04405478754545455,-4.405478754545455
264651,41.0469,-102.1467,-0.1806399045909091,-18.06399045909091
265191,41.3686,-96.095,-0.4360544698636364,-43.60544698636364
265362,40.2994,-96.75,-0.7283372010454545,-72.83372010454545
265441,42.58,-99.54,-0.4788455945909091,-47.88455945909091
265869,41.2481,-98.7989,-0.2822433853181818,-28.224338531818184
265880,42.0686,-102.5844,-0.5256864170454547,-52.56864170454547
266630,41.5975,-99.8258,-0.20079736086363623,-20.079736086363624
267369,42.2342,-98.9156,-0.1945971813181818,-19.459718131818178
267397,42.5522,-99.8556,-0.5362178557272727,-53.62178557272726
267612,36.7425,-91.8347,-0.18683157831818187,-18.683157831818185
267620,38.8128,-90.8561,-0.23459980422727275,-23.459980422727273
267640,36.8581,-92.5875,-0.5231591866818183,-52.31591866818183
267908,38.5425,-90.9719,-0.41661967309090914,-41.66196730909091
268170,36.9231,-90.2836,-0.6682407822272723,-66.82407822272724
268822,38.2017,-91.9811,-0.336741983,-33.6741983
268838,37.7119,-91.1328,-0.2633992375454545,-26.339923754545453
268977,38.9483,-94.3969,-0.05264271363636364,-5.2642713636363645
268988,37.2333,-91.8833,-0.6384328973181819,-63.84328973181819
269171,40.0825,-93.6086,-0.38956322104545454,-38.95632210454546
269234,40.4344,-95.3883,-0.285328298,-28.5328298
270493,38.2147,-91.1528,-0.585411291681818,-58.541129168181804
270741,39.4,-93.7667,-0.5805428916818182,-58.05428916818182
271950,39.9714,-91.8872,-0.48804658022727276,-48.804658022727274
272174,40.22,-94.5444,-0.3016298512727273,-30.16298512727273
272842,36.9839,-94.5356,-0.6574824176818181,-65.74824176818181
273850,38.8667,-92.8333,-0.5662510068181817,-56.625100681818175
275013,40.2867,-95.0828,-0.45690667627272724,-45.690667627272724
275639,37.6331,-91.5364,-0.407184709,-40.7184709
275712,38.7525,-90.3736,-0.3530145852727272,-35.30145852727272
276234,38.6308,-90.2707,-0.5464110581818182,-54.64110581818182
276550,39.7736,-94.9067,-0.3495556057727272,-34.95556057727272
276818,37.95,-91.8333,-0.10173295090909086,-10.173295090909086
276856,37.9572,-91.7758,-0.6951861307727274,-69.51861307727273
278539,37.5,-92.1333,-0.3825534922272728,-38.25534922272728
278885,40.3842,-93.9414,-0.43202182645454545,-43.20218264545454
278972,38.15,-90.8333,-0.5320121139545454,-53.20121139545454
279726,39.3328,-93.98,-0.459514920090909,-45.9514920090909
280311,37.905,-93.3169,-0.43255564136363633,-43.25556413636363
281351,39.4333,-91.6667,-0.43921840586363636,-43.921840586363636
283291,40.0147,-94.1294,-0.2666896240454546,-26.66896240454546
284887,36.6597,-93.1261,-0.9025708562727272,-90.25708562727272
285576,38.35,-91.5,-0.42786564754545453,-42.78656475454545
285866,38.0492,-93.7036,-0.4409038078636364,-44.09038078636364
286026,37.8394,-94.3736,-0.549660744090909,-54.9660744090909
286055,37.1528,-92.2636,-0.4254409760909091,-42.54409760909091
286146,38.5333,-93.2167,-0.514785860909091,-51.4785860909091
287393,39.4194,-92.4369,-0.5022584174545455,-50.225841745454545
288423,39.1244,-91.4142,-0.4785479302272728,-47.85479302272728
288880,38.95,-91.9,-0.3425383320909091,-34.253833209090914
289187,37.3339,-92.9097,-0.5340189855454546,-53.401898554545454
289271,39.1342,-93.2225,-0.4932541217727273,-49.32541217727273
289761,36.5994,-89.9894,0.13583781395454544,13.583781395454544
290041,40.4892,-91.8781,-0.3673525201818183,-36.73525201818183
290199,40.4667,-93.3,-0.4489435465909091,-44.894354659090915
290234,37.3908,-93.9489,-0.02184180813636362,-2.184180813636362
290417,39.8833,-93.1833,-0.5404454542272727,-54.044545422727275
290600,37.685,-92.6936,-0.3044281626363637,-30.44281626363637
290640,38.2044,-92.6208,-0.9301289916363636,-93.01289916363636
290818,40.1,-92.55,-0.9018722168636366,-90.18722168636366
290880,39.0333,-94.5833,-0.03791672349999997,-3.791672349999997
290890,37.3656,-90.3631,-0.43431267127272727,-43.431267127272726
290903,38.5039,-90.28,-0.15101841281818185,-15.101841281818185
290935,38.5833,-92.1833,-0.2987283246363637,-29.872832463636367
291018,36.0436,-90.1114,-0.5217248504545456,-52.172485045454565
291138,36.6167,-93.2333,-0.3516613272727272,-35.16613272727272
291286,38.4844,-92.5881,-0.9638667295454545,-96.38667295454545
291446,39.2414,-92.5067,-0.3096248915,-30.96248915
291469,40.3167,-93.35,-0.5536723659545454,-55.367236595454536
291515,39.7233,-91.3719,-0.33545944709090897,-33.5459447090909
291840,40.4861,-94.4139,-0.13594998195454552,-13.594998195454552
291887,39.6333,-94.6,0.050541739363636325,5.054173936363632
291939,39.1753,-94.5936,-0.5484481183181817,-54.84481183181818
291982,38.8581,-91.93,-0.3675439681363637,-36.75439681363637
292024,37.7922,-90.4103,-0.5671678145000002,-56.71678145000002
292030,38.8681,-94.0353,-0.33350055772727266,-33.350055772727266
292203,37.2333,-90.97,-0.3789761921818181,-37.89761921818181
292219,40.4822,-92.3636,-0.4435152572727272,-44.35152572727272
292241,38.8169,-92.2183,-0.25845290722727277,-25.845290722727277
292436,38.9667,-92.3667,-0.3775644552727273,-37.75644552727273
292510,37.1319,-90.7756,-0.3302762761818182,-33.02762761818182
292665,39.3731,-90.9053,-0.44935646609090907,-44.93564660909091
292700,36.6728,-93.8578,-0.3740213212272728,-37.40213212272728
292837,39.0031,-90.6886,-0.09027716309090907,-9.027716309090907
293142,39.5833,-92.8167,-0.2536940725909091,-25.36940725909091
