ID,Lat,Lon,RAI_avg,MRAI_avg,SRAI_avg
252442,36.995,-116.7183,-73.76122796264568,-56.96573388860791,-160.70672337646718
252655,40.6167,-116.8667,-82.86815382257053,-50.49183770907084,-185.20550672659573
253037,39.4961,-117.0719,-37.32295167675501,-24.812366971416953,-80.00790264500971
253185,40.9167,-96.2333,-48.12355918921641,-22.440518803721996,-89.87668840263203
253395,40.8639,-96.1414,-81.64842399308584,-76.53815861206986,199.22939352788978
253469,42.55,-98.2,-56.50831098354807,-53.70499982456947,-124.16870266802138
253595,41.9792,-100.5747,-55.68727332055222,-33.86223011130055,-108.82166848165132
253620,41.6031,-98.3483,-51.54009174700911,-48.309171133834404,-103.60599136459643
253735,41.1,-102.9833,-30.745262690324747,-32.42907187638867,-56.317807406911534
253803,41.6678,-96.6689,-34.65649291844199,-55.64044197486267,-129.71136785823364
254795,41.8706,-103.5931,-63.85381229226474,-38.29595527728903,-145.00217152498493
255040,42.0667,-96.5,-67.32028675830286,-68.8045659743016,-168.24547223883354
255112,42.1958,-97.5206,-60.65119300892158,-55.608714240585556,-152.03468279770692
255312,42.1153,-96.7058,-60.72985128680458,-40.21683840703532,-142.52946276478897
255362,40.0667,-96.0833,-56.96461384216088,-75.03082914772101,-152.83070095647952
256065,41.4953,-102.1844,-52.15176360425418,-34.52173792402848,-130.43149934501452
256260,42.4594,-98.6564,-43.68074431310875,-51.84793955652087,-94.51019441348234
256290,41.3536,-96.0233,-27.3024777287067,-11.292810921646588,-78.34851950268342
256386,41.1214,-100.6694,-62.065103278821944,-39.882148620334775,-132.10866496068223
256575,41.1431,-96.4808,-28.024980074025287,-36.52138829305155,-71.13153550875087
256630,40.2156,-100.6294,-72.35139753175535,-45.740956101663826,-120.94029708513713
256720,41.2628,-96.6581,-13.857095616716238,-26.369858984610474,-46.43063484239644
257305,42.8294,-98.4583,-68.7458498576224,-54.758376303698995,-122.70380128708942
257665,40.8333,-96.7333,-54.04648326773642,-62.37770179160801,-136.8159415545705
257685,41.6733,-96.2164,-73.38468563827088,-83.26424872949755,-144.97434101874342
257835,40.175,-97.5903,-25.165924211976243,-29.29901595041687,-80.67533002652071
258025,42.6544,-104.0467,-7.898942031079001,3.3520359489071776,-56.126927647685164
258510,40.0892,-99.2133,-29.327722230769066,-42.3166197014006,-96.0578116257404
258836,41.13,-96.1989,-4.7017008535569085,-26.1396142250334,-3.7620576200550953
259090,40.9611,-98.3136,-59.89672351590099,-55.30249755600046,-108.16169813141265
259095,41.4514,-97.7644,-72.12592681845341,-71.7234437538748,-122.15070176600442
260507,40.0967,-98.9456,-37.4341585211913,-46.34302735459317,-110.44541410112826
260691,40.6997,-99.38,-51.66439033012426,-5.165554391071583,-124.9448902154859
260718,40.7261,-96.0275,-33.00686365890915,-30.40623217334214,207.0046610384193
260961,40.1164,-95.7567,-38.63152743019526,-57.5910516969427,-102.19868080889394
261905,41.2492,-97.1328,-32.25338345328969,-33.71224011240862,-64.67385754441125
262477,40.6742,-100.4936,-35.241878498838304,-35.64407767563234,-102.88615947587789
262573,41.7103,-97.3697,-40.1310179840571,-30.691095343313762,-112.27424749860747
263515,42.8083,-103.0533,-60.02160145094509,-41.05688496293531,-153.31548995284322
264086,40.6944,-99.7008,-47.428088630595205,-46.35687465302475,-125.57440074677326
264436,41.7769,-99.1433,-12.987930994417615,-6.118992931140926,-103.92404216467179
264527,41.4083,-99.675,-10.184508995924434,-4.405478747118623,-37.64681530514279
264651,41.0469,-102.1467,-26.05078898971441,-18.063990459263195,177.42889618060042
265191,41.3686,-96.095,-29.840482683209572,-43.60544698866748,-51.36176733485149
265362,40.2994,-96.75,-77.3174828864548,-72.83372010400694,199.68195661011637
265441,42.58,-99.54,-69.07226954064953,-47.88455945521566,137.63706586171506
265869,41.2481,-98.7989,-37.931311998566116,-28.224338530151506,-108.85759996697928
265880,42.0686,-102.5844,-30.299999472114276,-52.56864169747425,151.64241498128538
266630,41.5975,-99.8258,-31.802950845647487,-20.079736088250737,224.20884512921555
267369,42.2342,-98.9156,-34.037927307994394,-19.459718125445804,217.7510816700904
267397,42.5522,-99.8556,-43.56730950624954,-53.62178557585554,-116.75946201738809
267612,36.7425,-91.8347,-8.57901089523456,-18.683157840464805,180.2914898456798
267620,38.8128,-90.8561,-44.47975992136205,-23.459980423314395,-107.12902188695983
267640,36.8581,-92.5875,-55.4157416195934,-52.31591865971347,-113.6186655041335
267908,38.5425,-90.9719,-42.75511082183749,-41.66196730189948,-102.3018084001033
268170,36.9231,-90.2836,-100.19811252303165,-66.82407822114631,-14.527776561334171
268822,38.2017,-91.9811,-28.333884907961405,-33.674198305970485,-80.65494082945077
268838,37.7119,-91.1328,-21.306176425435545,-26.33992376434035,-64.29822682205678
268977,38.9483,-94.3969,16.92227726009262,-5.264271368281589,186.47857399811926
268988,37.2333,-91.8833,-19.514300630490695,-63.843289732845385,-70.19525616595597
269171,40.0825,-93.6086,-20.637464082933775,-38.95632210720761,-65.7911961152088
269234,40.4344,-95.3883,-20.603819783363196,-28.532829797786167,198.04772181490267
270493,38.2147,-91.1528,-55.89587467602374,-58.541129165276715,-131.2761742456566
270741,39.4,-93.7667,-46.05460310256823,-58.05428916011527,-102.42355667235303
271950,39.9714,-91.8872,-45.39709954948367,-48.80465802475465,-107.51303631731703
272174,40.22,-94.5444,-19.45866425674789,-30.162985124873217,-54.96509454202471
272842,36.9839,-94.5356,-45.126577258514125,-65.7482417663355,-93.10229848882784
273850,38.8667,-92.8333,-50.52454155351348,-56.62510067739116,-87.02967871321061
275013,40.2867,-95.0828,-43.881170228321295,-45.690667627489155,-102.61104443400681
275639,37.6331,-91.5364,-40.11297995438389,-40.71847090350181,-69.21340613391163
275712,38.7525,-90.3736,-52.557568823314845,-35.30145853046534,-83.45946262084406
276234,38.6308,-90.2707,-44.86534061270078,-54.641105826615146,-88.80992471760382
276550,39.7736,-94.9067,-32.55033626000002,-34.955560580238604,-100.68454686035334
276818,37.95,-91.8333,-18.359488710630746,-10.173295092881647,-63.74389340008171
276856,37.9572,-91.7758,-58.50504390657135,-69.51861308089374,-104.46591039065576
278539,37.5,-92.1333,-32.989262550995164,-38.255349221252416,-62.836906687577965
278885,40.3842,-93.9414,-55.392477635254735,-43.202182655348324,-129.5010642548232
278972,38.15,-90.8333,-37.332445014634885,-53.201211389626316,-120.23907259869075
279726,39.3328,-93.98,-48.527223829361894,-45.95149200618445,-97.77868569455173
280311,37.905,-93.3169,-40.57336766431303,-43.25556413987787,-101.47460713940521
281351,39.4333,-91.6667,-44.39907030262939,-43.92184058185569,-116.74431896805935
283291,40.0147,-94.1294,-32.6201136408556,-26.668962414787284,-101.58214017819431
284887,36.6597,-93.1261,-63.62092656356055,-90.25708563668537,-144.61537467990544
285576,38.35,-91.5,-44.30963046016508,-42.78656475596481,-115.7135295813591
285866,38.0492,-93.7036,-36.230171366145015,-44.09038078903371,-104.76983115671005
286026,37.8394,-94.3736,-54.75291340902063,-54.96607439810718,-99.98889567691177
286055,37.1528,-92.2636,-49.80119650381907,-42.54409761893277,-128.8506183975702
286146,38.5333,-93.2167,-56.323171058596536,-51.47858609359663,-117.10061483157503
287393,39.4194,-92.4369,-61.804466366814836,-50.22584174092531,-137.51371613061136
288423,39.1244,-91.4142,-44.603398840497874,-47.854793023950016,-99.1233681725965
288880,38.95,-91.9,-35.735398239018615,-34.25383319987008,-66.65276144366848
289187,37.3339,-92.9097,-46.97200226633594,-53.40189854387116,-96.35074486359063
289271,39.1342,-93.2225,-44.15027320390037,-49.32541218275839,-119.49509992467347
289761,36.5994,-89.9894,-9.858209061147315,13.583781392926774,-45.960779348474595
290041,40.4892,-91.8781,-50.23044429539464,-36.73525202504424,-139.1320903507018
290199,40.4667,-93.3,-54.196765442840544,-44.894354651213554,214.60024287275533
290234,37.3908,-93.9489,1.8049321073140976,-2.184180812668853,-33.12666960825222
290417,39.8833,-93.1833,-69.12748212923961,-54.04454541667608,-142.09057146182204
290600,37.685,-92.6936,-58.84866867326654,-30.442816256914945,-155.73511483575203
290640,38.2044,-92.6208,-104.1243800537508,-93.01289916058099,-19.91133910970209
290818,40.1,-92.55,-95.24290822615342,-90.18722169419212,122.92546115698082
290880,39.0333,-94.5833,-17.24065879960514,-3.791672344921235,-63.937169642405046
290890,37.3656,-90.3631,-43.957575542906206,-43.43126712370006,200.5191452556392
290903,38.5039,-90.28,-5.783639039458445,-15.101841281864647,-51.16207032137067
290935,38.5833,-92.1833,-23.588786949856285,-29.872832448283088,-107.02559309265718
291018,36.0436,-90.1114,-73.19921095724618,-52.172485045106754,-151.18158306673033
291138,36.6167,-93.2333,-48.30218524831871,-35.166132726561344,241.76236095128485
291286,38.4844,-92.5881,-87.73357685481912,-96.38667295246916,111.11661377929507
291446,39.2414,-92.5067,-21.719243049579408,-30.962489158795815,209.44425169749533
291469,40.3167,-93.35,-53.54862160664783,-55.36723659498588,217.07935254203773
291515,39.7233,-91.3719,-38.345319455279295,-33.54594469831591,-99.64718924334144
291840,40.4861,-94.4139,-22.921118072925204,-13.594998194334663,-52.69167514453523
291887,39.6333,-94.6,-13.574502029368334,5.054173943172147,-38.52623953360094
291939,39.1753,-94.5936,-35.74056335531921,-54.844811840950506,144.09693295384972
291982,38.8581,-91.93,-7.794769317090183,-36.754396816046146,-44.89495118901573
292024,37.7922,-90.4103,-63.50258793403707,-56.71678145173424,-138.4372388145347
292030,38.8681,-94.0353,-11.164207635516176,-33.350055765245,-62.18497499205004
292203,37.2333,-90.97,-33.32827905592382,-37.89761921384623,196.26239818599805
292219,40.4822,-92.3636,-73.29545383223804,-44.35152571987764,211.1007604768352
292241,38.8169,-92.2183,-28.993937850698597,-25.84529072467073,-88.17630906339183
292436,38.9667,-92.3667,-46.24953936711596,-37.756445520122064,-67.19372095894734
292510,37.1319,-90.7756,-40.749561484881646,-33.02762763135207,-122.68192698652567
292665,39.3731,-90.9053,-34.399999480406954,-44.93564661907879,203.61220888994774
292700,36.6728,-93.8578,-9.25099506252217,-37.402132123446435,-40.48958946187678
292837,39.0031,-90.6886,-4.197460233981715,-9.02771631741794,-44.15054439917942
293142,39.5833,-92.8167,-27.73401422592505,-25.36940725060023,-110.50465918231099
293225,37.69,-90.78,-7.373954953962264,-17.21150071900377,-54.162548078473904
293265,38.35,-94.5833,-34.67961252061833,-30.496549458343768,-123.67100321568347
294009,36.63,-91.3044,-47.07915381883158,-38.24930802072474,-115.50760651918392
294089,37.1528,-91.4439,-25.548875785421643,-53.900898779678364,-93.35902322956468
294112,37.0956,-89.9058,-35.381755220486106,-43.88508508813237,-76.9796398381963
294366,32.9028,-90.3817,-5.783639039458445,-15.101841281864647,-51.16207032137067
294426,30.7975,-89.6892,-58.59399153549615,-58.39536574547327,-127.90198439344064
294719,32.3567,-90.8444,-94.8537093347733,-90.73561488661412,217.31635706841215
295754,34.3803,-89.5358,-74.15076648712392,-62.54042019975,200.5486014002934
295834,31.08,-90.0603,-45.54139984227408,-26.74560103029231,217.14391636821003
296275,34.2667,-88.7697,-20.927856841334837,-34.5532624946893,-71.1372314660294
296435,34.12,-89.2947,-49.29764058010258,-42.68607253538273,176.81479237449494
297094,34.3961,-89.7903,-34.561188204184816,-38.83395666389487,-77.24777032491794
297254,31.3719,-90.2986,-11.770275313243603,-17.434865201536585,-95.17957989564384
297283,32.1003,-89.0508,-35.0835573847073,-49.035185210317714,-82.18564380997816
297346,34.7356,-88.9486,-39.20921493276451,-47.77230550532213,-133.050998180897
297423,32.1419,-89.5539,-41.71286346683683,-23.037393949737453,227.03023619373167
297534,31.985,-90.9719,-76.45170029816029,-62.02755941875311,234.57137609874064
297609,32.3161,-89.7994,-41.06599094041332,-42.93561614957882,184.49361502318303
297736,30.35,-88.5667,-25.60340567195558,-26.38926562756911,-72.42426680788022
297827,30.3964,-88.4781,-83.62711992020894,-72.77618113692547,156.41757751448046
298085,33.0044,-89.0631,15.77794361110277,-1.8148697784025665,25.781482419429757
298501,32.3347,-88.7442,-16.325554156033633,-29.13654896682511,-85.87720315929232
298518,31.4664,-90.885,-14.268722043237092,-22.528594747322465,-93.05789955021356
299156,33.1544,-88.5586,-29.33269073148301,-37.86755548904902,-84.97917174477901
299265,33.1353,-89.0711,-15.110069936639823,-20.995882770776888,-43.022102279338576
299686,33.1383,-90.0628,-32.32435398229865,-42.54250132730983,-85.80014150313839
299897,31.1494,-88.555,-73.19921095724618,-52.172485045106754,-151.18158306673033
300042,32.3206,-90.0778,-30.97772541456378,-15.001098595058176,-94.9808358159586
300047,33.9278,-89.0083,-42.01094211688217,-22.90123186430254,-79.85845752076568
300270,34.6261,-89.1825,-36.53937074162128,-30.56618279613417,-104.74164228596432
300331,33.8056,-89.7711,-34.11099437619564,-20.960712872566514,-58.10915145728587
300443,33.8803,-89.7842,-26.334841958147837,-8.782357312783956,-72.33596119966396
300687,33.5167,-90.1833,-39.43047019219589,-46.96975023847559,-90.38400372733527
300766,32.3186,-89.4858,-64.18761028467006,-49.64957942297371,-131.81559510235516
300785,33.5625,-89.2356,-38.67701415575368,-25.089791661400117,-82.54761205255954
300862,32.7656,-88.7444,-47.78930730372494,-56.12892565779829,-82.79129108087996
301012,34.9175,-88.5228,-17.18935096804466,-14.018517633318456,-40.37139317210192
301185,32.4608,-89.2708,-52.62547334137279,-31.99196688911655,-95.7022010889158
301207,31.6419,-89.5572,-60.23145687141581,-39.209918226582815,-120.77153105043281
301265,33.7942,-90.7128,-58.79645637216253,-35.47456074642817,-102.46100138544867
301466,34.1864,-90.5572,-28.792984091751418,-46.16533125003451,-104.98160532349942
301949,32.6714,-90.0361,-31.3696285722393,-37.142032811781206,-91.20531390354478
301987,34.6686,-88.57,-31.257934267221653,-27.335721848208223,-76.71330291636497
302129,30.4375,-89.0278,-46.1676762158523,-44.55173905571822,-109.14256388247917
302277,34.7497,-90.1336,-35.18791466817221,-14.201039664128698,-102.026176705281
302454,33.8297,-88.5214,-52.805271451407,-58.170441054270306,-121.30409773512554
302526,43.645,-95.5803,-54.8682534174076,-44.98733812699432,-114.24459317114122
302530,45.8619,-96.565,-52.15130390021102,-27.838860314561536,-107.28797032919807
302582,48.8947,-95.33,-44.484804967282656,-43.64653845547538,-121.18543500023749
303033,47.5,-92.55,-35.65422043644604,-16.936277088597688,-98.58593910461394
303184,44.2394,-95.6308,-18.287397656883694,5.9188246268772104,-68.64951890630954
303970,48.4867,-95.9536,-31.5924831344459,-34.01977936590911,-87.33122143846734
303979,43.6933,-92.3925,-30.653694898168094,-34.71473795947123,-111.31918734495689
303983,43.6125,-91.6222,-50.4927361956497,-50.482905827132896,-92.65888759598614
304025,43.6303,-94.7744,-38.672104336246136,-46.56375919929576,-100.25697454744495
304102,46.7953,-93.3211,-7.16532088773799,-2.5468532252854117,-28.560468890047975
304174,45.5433,-94.0514,-48.119213874466226,-28.549564659011857,-106.6214593358121
304207,43.8053,-91.75,-48.33308716303157,-37.96754837161803,-87.66338295681503
304473,43.9042,-92.4917,-31.257934267221653,-27.335721848208223,-76.71330291636497
304555,47.8769,-95.0161,-22.1350296364086,-18.557263437932832,-61.695849035414376
304613,47.2508,-93.5861,-46.60529749709671,-39.83273485268614,-83.88901239260366
304912,46.2147,-96.1783,-51.52753812721988,-46.04621902689647,-116.47345297044724
305072,46.0675,-93.6672,-39.445779724930865,-43.59828187206039,-63.11166935372482
305134,44.4761,-93.1486,-32.06920721462349,-34.594166654087495,-66.65399302448122
305346,46.9833,-92.7333,-54.98701991424141,-45.0624043615373,-95.98897907291868
305435,43.6658,-96.2022,-39.705571568827175,-65.39680696937792,-103.18802876268516
305597,45.9933,-94.3508,-53.41041846498344,-57.891053844745976,-96.54996351885369
305604,44.4697,-93.9025,-39.873107105932114,-27.616450456434727,-88.78159787834305
305618,47.2467,-94.2228,-56.478871071620176,-46.33901061641906,-87.62776927240785
305682,43.7019,-95.1517,-44.11499205595566,-55.50474342156292,-135.37304764610246
305801,48.5614,-93.3981,-55.02105487313421,-54.4394872581668,-130.4262286722961
305803,44.9089,-94.3675,-35.881648385747226,-37.5916961974735,-54.491937210593754
305806,46.4675,-92.3903,-57.44818231916475,-67.1958327120175,-89.15977015712461
